Date,nps,Comment
30/03/2023 22:04,9,Muy ágil y práctico
30/03/2023 22:00,10,Eficaz y rápido
30/03/2023 21:59,10,porque es un buen sitio para viajes recomendado a todas las personas que quieran viajar
30/03/2023 21:54,10,Agilidad
30/03/2023 21:52,10,PORQUE ES AMIGABLE
30/03/2023 21:51,10,POR LA CLARIDAD Y FACILIDAD EN EL PROCESO
30/03/2023 21:50,9,Es un proceso fácil de realizar
30/03/2023 21:41,10,es rápido y desde la comodidad de tu hogar u oficina
30/03/2023 21:39,10,RÁPIDO Y CONFIABLE
30/03/2023 21:31,10,"Es facil hacerlo, se comprende muy bien"
30/03/2023 21:24,10,Siempre muy accesible
30/03/2023 21:24,10,SIEMPRE COMPRO EN VIVA
30/03/2023 21:21,9,evitas filas
30/03/2023 21:19,10,facil
30/03/2023 21:10,10,rapido
30/03/2023 21:07,10,flexibilidad
30/03/2023 21:03,10,Facilidad de check in
30/03/2023 20:59,10,es mas rapido
30/03/2023 20:54,9,el proceso es claro y conciso
30/03/2023 20:44,10,Pagina muy amigable
30/03/2023 20:43,9,nada
30/03/2023 20:39,10,chido
30/03/2023 20:37,9,facil
30/03/2023 20:31,10,ok
30/03/2023 20:24,10,FÁCIL Y AMIGABLE EL PROCESO
30/03/2023 20:22,10,MUY ENTENDIBLE
30/03/2023 20:16,9,"va siendo amable el proceso, sobre todo para quien tiene poca experiencia de navegar"
30/03/2023 20:10,10,RAPIDEZ
30/03/2023 20:02,10,BUENOS
30/03/2023 19:56,9,EXCELENTES TARIFAS
30/03/2023 19:45,10,muy completo
30/03/2023 19:44,9,Es facil
30/03/2023 19:43,10,hasta ahora todo excelente pero aun no tengo mi check-in
30/03/2023 19:42,10,porque es facil
30/03/2023 19:38,10,muy  bien gracias
30/03/2023 19:33,10,Economico
30/03/2023 19:33,10,Eficiente
30/03/2023 19:33,10,MUY EFICIENTES
30/03/2023 19:32,10,POR SUS PRECIOS
30/03/2023 19:31,10,"excelente servicio, facil y rapida realizacion"
30/03/2023 19:29,10,GRACIAS
30/03/2023 19:24,10,TODO OK
30/03/2023 19:19,10,Muy rápido y eficiente
30/03/2023 19:16,9,Efectivo y rápido
30/03/2023 19:12,10,Facil y rapido
30/03/2023 19:09,10,Buen servicio
30/03/2023 19:08,10,buen servicio  y buenas tarifas
30/03/2023 19:08,9,no encuentro el comprobante
30/03/2023 18:58,10,BUEN SERVICIO
30/03/2023 18:55,10,FACIL Y RAPIDO
30/03/2023 18:52,9,bien
30/03/2023 18:50,10,FACILITA TODO EL PROCESO DE ABORDAJE
30/03/2023 18:36,10,FACILIDADES EN LA APLICACION
30/03/2023 18:34,9,Facilidad de uso
30/03/2023 18:33,10,FACIL Y SENCILLO
30/03/2023 18:26,9,economico y buen servicio
30/03/2023 18:25,9,La facilidad de realizarla.
30/03/2023 18:20,10,40bkle
30/03/2023 18:15,10,puntualidad ??
30/03/2023 18:14,10,Servicio Eficiente
30/03/2023 18:10,9,Fácil de llevar a cabo el proceso de Check-In
30/03/2023 18:10,10,buen servicio
30/03/2023 18:07,9,por las ofertas
30/03/2023 18:06,10,Porque esta simple
30/03/2023 17:52,9,esta bien la pagina
30/03/2023 17:46,10,vuelos baratos
30/03/2023 17:39,10,FACIL
30/03/2023 17:33,9,RAPIDEZ
30/03/2023 17:31,10,Es buena
30/03/2023 17:31,10,excelente srvicio
30/03/2023 17:24,10,Por la facilidad de hacerlo
30/03/2023 17:23,10,Es sencillo y facil y bien hecha
30/03/2023 17:13,10,gracias
30/03/2023 17:10,10,excelente servicio
30/03/2023 17:08,10,RAPIDEZ
30/03/2023 17:00,10,Fácil de hacer
30/03/2023 16:59,10,Excelente servicio.
30/03/2023 16:57,10,BIEN
30/03/2023 16:54,9,cómodo
30/03/2023 16:52,10,sencillo y rapido
30/03/2023 16:48,10,ES MUY FACIL
30/03/2023 16:47,9,sencillo
30/03/2023 16:42,9,ok
30/03/2023 16:41,10,todo ok
30/03/2023 16:34,9,.
30/03/2023 16:30,10,PRACTICO
30/03/2023 16:30,10,rapido comodo y accesible
30/03/2023 16:29,10,rapido comodo y accesible
30/03/2023 16:27,10,eficiencia
30/03/2023 16:27,9,12313213213
30/03/2023 16:15,10,"Todo excelente, gracias!"
30/03/2023 16:11,10,muy bueno
30/03/2023 16:11,10,Funciona bien yes rápido
30/03/2023 16:06,9,BUENO
30/03/2023 16:02,9,no fue dificil
30/03/2023 15:59,10,GRACIAS
30/03/2023 15:58,10,precios bajos
30/03/2023 15:58,10,EXCELENTE SERVICIO
30/03/2023 15:49,10,buena interacción con la pagina y buenos precios
30/03/2023 15:47,10,facil y rapido
30/03/2023 15:47,10,FUE RÁPIDO Y SENCILLO
30/03/2023 15:40,10,FACILIDAD DE COMPRA Y SIEMPRE HE VOLADO CON USTEDES
30/03/2023 15:40,10,POR PRACTICIDAD
30/03/2023 15:34,10,Precios - Atencion al usuario
30/03/2023 15:27,10,todo excelente siempre
30/03/2023 15:20,10,FACIL Y AGIL
30/03/2023 14:55,10,ES MUY FÁCIL DE HACER Y TE AHORRA TIEMPO
30/03/2023 14:47,10,si
30/03/2023 14:42,9,"Hasta ahora todo bien, espero siga el buen servicio."
30/03/2023 14:40,9,BUEN SERVICIO
30/03/2023 14:39,10,por el precio
30/03/2023 14:38,10,Tiene una interfaz amigable.
30/03/2023 14:21,10,rapido y amigable
30/03/2023 14:11,10,es fácil de usar
30/03/2023 14:11,10,es muy sencillo
30/03/2023 14:09,10,"Es fácil, rápido y sencillo"
30/03/2023 14:08,10,excelente
30/03/2023 14:00,10,Por su facilidad.
30/03/2023 14:00,10,POR SERVICIO
30/03/2023 13:50,9,ES SENCILLO
30/03/2023 13:48,10,EXCELENTE SERVICIO
30/03/2023 13:05,10,MUY SENCILLO Y RAPIDO
30/03/2023 13:02,10,Rapido y facil
30/03/2023 13:02,10,AGIL Y DINAMICO
30/03/2023 12:49,10,es muy sencillo y practici
30/03/2023 12:22,10,May Facil dew acceded a los links
30/03/2023 12:07,9,Facil Check In
30/03/2023 09:34,10,rapido
30/03/2023 08:00,10,es muy rápido y eficiente
30/03/2023 07:58,10,es sencillo
30/03/2023 06:39,10,Muy bien
30/03/2023 06:36,10,rapidez
30/03/2023 06:24,10,muy practico
30/03/2023 06:11,10,Por ser una nueva opción para volar
30/03/2023 06:02,10,Es intuitiva
30/03/2023 05:57,9,muy agil
30/03/2023 05:52,9,ESTÁ BIEN
30/03/2023 05:47,10,Son económicos y atentos con sus clientes
30/03/2023 05:19,10,FACIL
30/03/2023 05:19,10,Facilita la información solicitada.
30/03/2023 05:15,10,Es rápido
30/03/2023 05:03,10,Es muy rápido
30/03/2023 04:51,9,SENCILLO Y EFECTIVO
30/03/2023 04:49,10,Rapidez
30/03/2023 04:49,9,Fue fácil y practico para realizar el trámite
30/03/2023 04:48,10,GRAX
30/03/2023 04:44,9,Gracias
30/03/2023 04:44,10,"Por sencillo y fácil, agiliza nuestro viaje"
30/03/2023 04:39,10,EXCELENTE SERVICIO
30/03/2023 04:34,10,Muy sencillo
30/03/2023 04:31,10,Gracias
30/03/2023 04:21,9,mas facil
30/03/2023 04:15,9,mejora mi experiencia de volar
30/03/2023 04:05,10,intuitiva
30/03/2023 03:59,10,rapido y facil
30/03/2023 03:57,10,.
30/03/2023 03:55,10,"BUEN SERVICIO, EXCELENTE SITIO PARA NAVEGAR Y COMPRAR BOLETOS AVION."
30/03/2023 03:43,9,es fácil.
30/03/2023 03:33,10,Muy amigable
30/03/2023 03:20,10,Son buenos
30/03/2023 03:16,9,.
30/03/2023 03:14,10,por amables
30/03/2023 02:59,10,Bien fácil por computadora :)
30/03/2023 02:57,10,FACILIDAD
30/03/2023 02:49,10,Fácil y rápido
30/03/2023 02:48,10,ES RÁPIDO
30/03/2023 02:28,9,facil
30/03/2023 02:28,9,El sistema de Check In pueda realizar minimo en 1 semana despues de comprar pase de abordo
30/03/2023 02:24,10,porque no trae tanta contenido el chec in solo pones el numero de reservacion y listo
30/03/2023 02:21,10,Es rapido y facil
30/03/2023 02:06,10,h
30/03/2023 02:02,10,MUY RÁPIDO Y PRÁCTICO
30/03/2023 01:55,9,ES MUY AMIGABLE
30/03/2023 01:48,10,rapidez
30/03/2023 01:46,10,Fácil y muy cómodo
30/03/2023 01:46,10,Si
30/03/2023 01:44,10,GRACIAS UN POCO TARDADO PARA HACER CHECK IN
30/03/2023 01:31,10,ES MUY SENCILLO EL PROCESO
30/03/2023 01:29,10,Es muy practico
30/03/2023 01:29,10,Es muy facil y practico.
30/03/2023 01:28,10,fue rapido
30/03/2023 01:23,10,FUE FACIL
30/03/2023 01:22,10,Eficiente y facil de entender / navegar
30/03/2023 01:21,10,Por ser un proceso fácil y rápido
30/03/2023 01:19,10,Por la facilidad para usarla
30/03/2023 01:18,10,OK
30/03/2023 01:14,9,porque es sencillo realizar el check-in
30/03/2023 01:11,10,rapida
30/03/2023 01:08,10,Porque el proceso es rápido y entendible
30/03/2023 01:05,10,FACILIDAD
30/03/2023 01:01,10,MUY FACIL DE REALIZAR
30/03/2023 00:57,9,ESTA FACIL DE USAR
30/03/2023 00:51,10,buen servicio y precios
30/03/2023 00:50,10,más rápida
30/03/2023 00:50,10,Muy ergonómica la página.
30/03/2023 00:44,10,POR QUE ES ECONOMICO
30/03/2023 00:44,10,buen servicio
30/03/2023 00:43,10,ha sido muy fácil
30/03/2023 00:36,10,RAPIDA
30/03/2023 00:32,9,todo bien
30/03/2023 00:29,9,ES FÁCIL HASTA AHORA
30/03/2023 00:25,10,Ninguna
30/03/2023 00:17,10,.
30/03/2023 00:16,10,Rapidez y claridad
30/03/2023 00:15,10,FACIL
30/03/2023 00:14,10,fácil de usar
30/03/2023 00:03,10,PAGINA FACIL DE ENTENDER
29/03/2023 23:59,9,Por ahorro de tiempo y eficacia.
29/03/2023 23:58,10,ES FACIL DE USAR
29/03/2023 23:46,10,ES MUY ESPECIFICO LA PLATAFORMA
29/03/2023 23:41,10,ok
29/03/2023 23:40,9,EL PROCESO ES CLARO Y RAPIDO
29/03/2023 23:36,10,FACIL
29/03/2023 23:33,10,TODO BIEN
29/03/2023 23:30,10,El servicio fue muy rapido
29/03/2023 23:29,10,EXCELENTE SERVICIO
29/03/2023 23:29,10,MUY RAPIDA Y CLARA
29/03/2023 23:17,10,Es muy sencilla de usar
29/03/2023 23:16,10,Me agrada el servicio y nunca he tenido inconvenientes con retrasos en los vuelos.
29/03/2023 23:12,10,facil de usar
29/03/2023 23:11,10,por eficiente
29/03/2023 23:10,10,es fácil
29/03/2023 23:10,10,todo bien
29/03/2023 23:06,10,algo bien
29/03/2023 23:04,10,RAPIDEZ
29/03/2023 23:01,10,rapidez
29/03/2023 22:58,9,es rápido
29/03/2023 22:55,10,es facil
29/03/2023 22:54,9,Es facil.
29/03/2023 22:50,10,MUY FACIL
29/03/2023 22:31,10,ES BUENA
29/03/2023 22:23,10,todo bien
29/03/2023 22:22,10,"Es entendible,fácil de usar y los ""botones"" para continuar son muy visibles"
29/03/2023 22:21,10,excelencia
29/03/2023 22:19,10,el precio
29/03/2023 22:18,10,facil y rapido
29/03/2023 22:15,10,es muy practico
29/03/2023 22:10,10,Muy práctico
29/03/2023 22:07,10,Fácil
29/03/2023 22:03,10,es muy sencillo
29/03/2023 21:58,10,precio
29/03/2023 21:54,10,servicio
29/03/2023 21:51,9,RAPIDEZ
29/03/2023 21:50,10,"porque hay super promociones¡¡¡¡, página muy amigable, todo claro te llevan de la mano"
29/03/2023 21:41,10,el tramite virtual es sencillo
29/03/2023 21:34,10,FUE MUY RAPIDO
29/03/2023 21:28,10,Es muy rapido
29/03/2023 21:28,10,excelente
29/03/2023 21:18,10,todo bien
29/03/2023 21:08,10,servicio
29/03/2023 20:57,10,Facilidad
29/03/2023 20:48,10,Por económico
29/03/2023 20:43,10,RAPIDO Y FACIL
29/03/2023 20:37,9,OFERTAS Y PROMOCIONES
29/03/2023 20:35,10,Para saber que cosas podemos transportar via aerea y que no expongan nuestra seguridad durante el vuelo
29/03/2023 20:35,10,.
29/03/2023 20:29,9,FACIL Y SENCILLO DE REALIZAR
29/03/2023 20:08,10,muy bien
29/03/2023 20:07,10,sghshsdf  hdhsdh
29/03/2023 20:07,9,FACILIDAD DE REALIZAR
29/03/2023 20:06,10,EFICIENCIA
29/03/2023 20:00,10,No he tenido ningún inconveniente hasta la fecha
29/03/2023 20:00,10,sencilo y practico
29/03/2023 19:58,10,muy eficaz
29/03/2023 19:57,10,Excelente Atención y Servicio
29/03/2023 19:56,10,excellent
29/03/2023 19:50,10,es fácil y rápido
29/03/2023 19:48,10,kknkjlkni
29/03/2023 19:48,10,Servicio rápido y amigable
29/03/2023 19:43,10,muy buen servicio
29/03/2023 19:42,9,PRECIO DE VUELOS
29/03/2023 19:38,10,MUY AGIL
29/03/2023 19:34,10,EXCELENTE Y MUY FACIL
29/03/2023 19:34,9,mas agilidad
29/03/2023 19:30,10,fácil y rápido
29/03/2023 19:28,10,OK
29/03/2023 19:26,10,Muy rápido
29/03/2023 19:21,10,rapido
29/03/2023 19:14,9,ES FACIL
29/03/2023 19:06,10,Por ser rapido y facil
29/03/2023 19:05,10,buen servicio
29/03/2023 19:04,10,muy sencillo
29/03/2023 19:02,9,PARA EVITAR FILAS
29/03/2023 19:01,10,facil
29/03/2023 18:55,9,RAPIDO Y SENCILLO
29/03/2023 18:48,10,Ameno
29/03/2023 18:45,10,PERFECTO
29/03/2023 18:42,10,Es muy Fácil realizarlo
29/03/2023 18:41,10,es sencillo
29/03/2023 18:39,9,facil de usar
29/03/2023 18:34,10,Fácil de ejecutar
29/03/2023 18:34,10,EXCELENTE
29/03/2023 18:32,10,si
29/03/2023 18:27,9,Muy ágil
29/03/2023 18:24,10,Buen servicio y buen precio
29/03/2023 18:24,10,POR TODO
29/03/2023 18:24,10,FACIL
29/03/2023 18:19,10,buen servicio
29/03/2023 18:18,10,BUEN SERVICIO
29/03/2023 18:12,10,por sencillo el proceso
29/03/2023 18:11,10,PAGINA FACIL DE MANEJAR
29/03/2023 18:08,10,ok
29/03/2023 18:07,9,Es facil y rápido
29/03/2023 18:03,10,Muy buen servicio
29/03/2023 18:00,9,pagina intuitiva
29/03/2023 17:59,10,fue rapido
29/03/2023 17:57,10,FUNCIONA BIEN
29/03/2023 17:56,10,muy facil y rapido
29/03/2023 17:56,10,La facilidad
29/03/2023 17:56,10,Es muy practico
29/03/2023 17:55,10,ES SENCILLO PODER GENERARLO
29/03/2023 17:46,10,ES APIDO
29/03/2023 17:44,10,precios justos
29/03/2023 17:43,10,muy sencillo
29/03/2023 17:39,10,Rápido y sencillo
29/03/2023 17:35,10,FACIL Y RAPIDO
29/03/2023 17:33,10,x
29/03/2023 17:32,9,PRECIO
29/03/2023 17:19,10,eficientes
29/03/2023 17:15,10,RAIDEZ
29/03/2023 17:07,10,RAPIDO
29/03/2023 17:06,10,Rapido e Informacion completa
29/03/2023 16:47,10,Es muy rápido y sencillo.
29/03/2023 16:47,10,Puntuales y amables
29/03/2023 16:43,10,"Muy ágil y práctico, es eficiente. Solamente que debes esperar mucho para poder hacer el check in."
29/03/2023 16:42,10,TODO HASIDO MUY FACIL.
29/03/2023 16:34,10,BUEN SERVICIO Y ATENCION
29/03/2023 16:32,10,Más eficiente y es un proceso muy amigable.
29/03/2023 16:23,10,todo el proceso muy facil
29/03/2023 16:23,10,servico de buena calidad
29/03/2023 16:22,9,buenos
29/03/2023 16:15,10,fue muy rapido y practico
29/03/2023 16:14,10,"por que hasta ahora no me han quitado mi asiento para vendérselo a alguien mas, espero que eso nunca pase"
29/03/2023 16:09,10,fácil y rápido
29/03/2023 16:07,10,es facil y rapido proceso
29/03/2023 16:00,10,bueno
29/03/2023 15:57,9,Fácil proceso
29/03/2023 15:56,10,Ahorra tiempo y da certeza
29/03/2023 15:55,9,PRECIO
29/03/2023 15:54,9,Por la facilidad de realizar la operación. Aunque sería bueno revisar siempre la manera de optimizar
29/03/2023 15:54,9,SERVICIO
29/03/2023 15:53,10,Muy amigable la aplicacion
29/03/2023 15:47,10,buen servicio
29/03/2023 15:33,10,bien
29/03/2023 15:31,10,sencillo de realizar
29/03/2023 15:28,9,Por rápido y confiable
29/03/2023 15:28,10,ES ÁGIL Y RÁPIDO
29/03/2023 15:16,10,ES MUY RAPIDA
29/03/2023 15:15,10,facil y rapido
29/03/2023 15:12,10,FACIL Y RAPIDO
29/03/2023 15:05,10,si
29/03/2023 14:58,10,por eficiente
29/03/2023 14:56,10,PORQUE ES ENTENDIBLE PASO A PASO
29/03/2023 14:55,9,sin comentarios
29/03/2023 14:53,10,es  muy facil y rapido
29/03/2023 14:52,10,excelente
29/03/2023 14:49,10,ES FACIL Y EL SISTEMA ES AMIGABLE
29/03/2023 14:43,10,"Porque los procesos son claros, sencillos y eficientes."
29/03/2023 14:32,10,FACIL Y ENTENDIBLE
29/03/2023 14:31,9,Facil y rápido
29/03/2023 14:24,10,SI
29/03/2023 14:15,10,"Precio, Comodidad"
29/03/2023 14:13,10,es facil de usar
29/03/2023 14:08,10,gracuias
29/03/2023 13:57,9,ES FACIL EL PROCESO
29/03/2023 13:12,10,excelente
29/03/2023 12:51,10,muy intuitivo y te recuerda lo necesario que debes recordar
29/03/2023 12:44,9,Lo facil y rapido que es
29/03/2023 12:26,10,Es sencillo y rápido
29/03/2023 10:08,10,Muy claro
29/03/2023 09:38,10,.
29/03/2023 08:54,10,facilidad y rapidez
29/03/2023 08:47,10,"Porque no te enjaretan mil promociones al hacerlo, es simple y sencillo."
29/03/2023 07:36,10,Es rápido y fácil
29/03/2023 07:15,10,Facil y Rapido
29/03/2023 06:50,10,FACIL Y RAPIDO
29/03/2023 06:45,9,servicios en linea  agil
29/03/2023 06:08,10,Fue muy facil de encontra e imprimir
29/03/2023 06:04,10,Buen servicio
29/03/2023 06:00,10,Son chidos
29/03/2023 05:46,9,bien
29/03/2023 05:37,10,FACIL Y ENTENDIBLE
29/03/2023 05:30,9,hay veces que se pone muy lento
29/03/2023 05:19,10,practico
29/03/2023 04:32,10,Rapidez en el servicio
29/03/2023 04:32,10,FACIL
29/03/2023 04:30,9,POR FACILITAR
29/03/2023 04:28,10,Economico y seguro de viajero accesible
29/03/2023 04:25,9,"no se me hizo dificil , y fue mi primera vez"
29/03/2023 04:08,10,Accesible
29/03/2023 04:07,9,Porque son la única aerolínea que tiene vuelos en horarios y destinos que necesito
29/03/2023 03:58,9,RAPIDO Y FACIL
29/03/2023 03:56,10,SIEMPRE EXCELENTE SERVICIO
29/03/2023 03:54,9,parece facil
29/03/2023 03:44,10,Es fácil y rápido
29/03/2023 03:42,10,agilidad
29/03/2023 03:39,10,Muy fácil de realizar
29/03/2023 03:35,9,X
29/03/2023 03:34,10,.
29/03/2023 03:32,9,Precios
29/03/2023 03:24,10,TODO MUY BIN
29/03/2023 03:23,10,Es rápida y clara.
29/03/2023 03:08,10,ES MUY FACIL Y RAPIDO
29/03/2023 03:07,10,TODA LA RESERVACION ESTUBO MUY BIEN
29/03/2023 03:05,10,PRACTICA Y SENCILLA
29/03/2023 02:57,10,Bien
29/03/2023 02:42,10,SON LOS MEJORES
29/03/2023 02:13,10,ES MUY A TIEMPO Y FORMA
29/03/2023 02:10,9,FACIL
29/03/2023 02:09,10,evitas filas
29/03/2023 02:05,9,Muy sencillo y rápido
29/03/2023 01:59,10,excelente
29/03/2023 01:56,10,Excelente Servicio
29/03/2023 01:52,9,poor buen servicio
29/03/2023 01:49,9,.
29/03/2023 01:48,9,FACILIDAD Y RAPIDEZ
29/03/2023 01:47,10,Es facil
29/03/2023 01:45,9,es bueno
29/03/2023 01:41,9,Facil de usar
29/03/2023 01:27,10,POR LA RAPIDEZ
29/03/2023 01:24,10,facil
29/03/2023 01:21,10,sencillo
29/03/2023 01:19,9,BUEN SERVICIO
29/03/2023 01:17,9,TODO BIEN
29/03/2023 01:13,10,eficiente
29/03/2023 01:07,10,PRACTICO
29/03/2023 01:07,10,su precios accesibles
29/03/2023 01:04,10,ok
29/03/2023 01:01,10,facil y rapido
29/03/2023 00:59,10,es facil
29/03/2023 00:57,10,facil
29/03/2023 00:42,10,MUY AMABLE
29/03/2023 00:36,10,Rapido y Facil
29/03/2023 00:36,10,"Bastante claro, fácil"
29/03/2023 00:29,10,BUENO
29/03/2023 00:09,10,todo bien!
28/03/2023 23:56,10,Es muy fácil de utilizar
28/03/2023 23:49,10,MUY FACIL
28/03/2023 23:47,10,Todo muy facil.
28/03/2023 23:44,9,Bien
28/03/2023 23:43,9,fue sencillo reservar
28/03/2023 23:39,9,BUEN SERVICIO Y FACIL
28/03/2023 23:30,10,Buenos precios en relacion al servicio
28/03/2023 23:19,10,servicio precio atencion
28/03/2023 23:10,9,excelencia y calidad
28/03/2023 23:09,10,servicio y vuelos desde puebla
28/03/2023 23:08,9,SON BUENA AEROLINEA
28/03/2023 23:06,10,x
28/03/2023 23:06,10,rapido y facil.
28/03/2023 22:57,10,MUY BUENO
28/03/2023 22:50,9,FACIL
28/03/2023 22:43,10,Economía y página entendible
28/03/2023 22:36,9,por ser una buena opción para viajar.
28/03/2023 22:31,10,por eficiencia
28/03/2023 22:31,10,si
28/03/2023 22:21,9,siempre he tenido buenas experiencias al viajar con esta aerolinea
28/03/2023 22:13,10,muy buen proceso
28/03/2023 21:59,10,Por la rapidez y facilidad con la que se hace el proceso.
28/03/2023 21:58,10,"BUENOS PRECIOS , SIGAN ASI ¡"
28/03/2023 21:53,10,EXCELLENT
28/03/2023 21:43,10,rapido y sencillo
28/03/2023 21:43,10,Accesible
28/03/2023 21:33,10,AGIL RÁPÍDO Y SENCILLO
28/03/2023 21:16,10,Buen servicio
28/03/2023 21:06,10,"Fácil, comprensible y rápido"
28/03/2023 21:04,9,AGIL Y RAPIDO
28/03/2023 21:02,10,Fácil
28/03/2023 20:58,10,todo bien
28/03/2023 20:46,10,bien
28/03/2023 20:39,10,buen servicio
28/03/2023 20:39,9,es de facil acceso
28/03/2023 20:34,10,ES MUY FACIL EL TRAMITE
28/03/2023 20:31,10,no lo se
28/03/2023 20:25,10,Vuelos BBB
28/03/2023 20:23,10,es rapido
28/03/2023 20:21,10,por la buena atencion y rapida respuesta
28/03/2023 20:20,9,POR SU EFICIENCIA
28/03/2023 20:14,10,BUENOS
28/03/2023 20:09,10,son los mejores
28/03/2023 20:08,10,excellent
28/03/2023 20:08,10,EXCELENTE SERVICIO
28/03/2023 20:06,10,Eficiencia
28/03/2023 20:00,10,BIEN
28/03/2023 19:59,9,BUENO
28/03/2023 19:57,9,BUEN SERVICIO
28/03/2023 19:55,10,Ágilidad
28/03/2023 19:43,10,Rápido
28/03/2023 19:42,10,Por lo amigable de la Aplicacion
28/03/2023 19:26,10,RAPIDISIMO
28/03/2023 19:25,10,MUY RAPIDO
28/03/2023 19:22,9,Batalle mucho para hacer el pago en linea
28/03/2023 19:22,9,ok
28/03/2023 19:20,10,excelente
28/03/2023 19:17,9,Es fácil hacerlo
28/03/2023 19:16,10,Fácil de usar :)
28/03/2023 19:11,10,EXCELENTE SERVICIO
28/03/2023 19:09,10,EXCELENTE SERVICIO
28/03/2023 19:00,10,POR LO ACCESIBLE DE LA INFORMACION
28/03/2023 18:58,10,SUPER FACIL HACER CAMBIOS ! ME ENCANTA
28/03/2023 18:48,10,ES RAPIDO
28/03/2023 18:48,10,RAPIDEZ
28/03/2023 18:47,10,ES RAPIDO
28/03/2023 18:47,10,Es facil
28/03/2023 18:47,10,FACIL Y RAPIDO
28/03/2023 18:44,10,FACIL Y PRACTICA
28/03/2023 18:42,10,POR LA RAPIDEZ
28/03/2023 18:41,10,ME GUSTA LA ATENCION
28/03/2023 18:39,10,Porque ha sido muy expedito
28/03/2023 18:34,9,son confiables
28/03/2023 18:31,10,NA
28/03/2023 18:30,10,muy buen servicio
28/03/2023 18:27,10,Sencillo y rapido
28/03/2023 18:26,10,Genial
28/03/2023 18:23,10,Es fácil
28/03/2023 18:17,10,Es facil
28/03/2023 18:14,10,por lo rapido y es muy clara la informacion
28/03/2023 18:12,10,.
28/03/2023 18:12,9,HAN SIDO CLAROS EN LOS PASOS
28/03/2023 18:08,10,Muy amigable
28/03/2023 18:03,10,Agilidad
28/03/2023 17:56,9,EFICIENCIA
28/03/2023 17:53,10,Todo muy Amable !
28/03/2023 17:46,10,es más fácil y ráípido
28/03/2023 17:35,10,Facil y rápido
28/03/2023 17:34,10,excelente servicio
28/03/2023 17:32,10,ahorra tiempo
28/03/2023 17:23,10,PORQU ES MUY RAPIDO HACERLO
28/03/2023 17:23,10,ES FACIL Y RAPIDO
28/03/2023 17:23,10,GRACIAS
28/03/2023 17:20,10,Por los costos economicos excelentes!
28/03/2023 17:20,9,eficiente y rápido
