Date,nps,text
02/02/2023 03:26,10,"gracias, facil"
02/02/2023 03:23,10,facil
02/02/2023 03:21,9,ES FACIL Y MUY PRACTICA
02/02/2023 03:13,10,POR QUE ES LA UNICA MANERA DE COMPRAR???
02/02/2023 03:08,10,excelente servicio
02/02/2023 03:02,9,Facil de usar.
02/02/2023 03:02,10,Sencilla de utilizar
02/02/2023 02:49,9,Es fácil de navegar y fluido en la conexión
02/02/2023 02:37,10,nice
02/02/2023 02:36,10,ES MUY FACIL DE USAR
02/02/2023 02:26,10,proceso ágil y sencillo
02/02/2023 02:15,9,Facil acceso y Costos baratos
02/02/2023 02:13,10,fue sencillo reservar
02/02/2023 02:09,10,MUY EFICIENTE
02/02/2023 02:03,10,todo bien
02/02/2023 01:54,10,excelente todo muy rapido y sencillo
02/02/2023 01:53,9,OK
02/02/2023 01:50,10,muy intuitivo
02/02/2023 01:49,10,TARIFAS
02/02/2023 01:48,10,GRACIAS
02/02/2023 01:47,10,FACIL
02/02/2023 01:46,10,a
02/02/2023 01:40,10,ES RAPIDO Y FACIL RESERVAR
02/02/2023 01:38,10,eficiencia
02/02/2023 01:37,10,Excelente servicio
02/02/2023 01:34,10,MUY FACIL Y ACCESIBLE.
02/02/2023 01:33,10,"Muy práctica, mejoro notablemente la interfase"
02/02/2023 01:15,10,porque es rapido y fácil de hacer y buen precio
02/02/2023 01:13,10,.
02/02/2023 01:08,10,Great security checkpoint.
02/02/2023 01:07,10,..
02/02/2023 01:06,10,FACIL LA PAGINA PARA COMPRAR Y BUENOS PRECIOS
02/02/2023 01:04,10,grasias por yevarme ala habana
02/02/2023 01:03,9,"Buen servicio, buenos precios"
02/02/2023 00:57,10,Muy fácil
02/02/2023 00:57,10,buena atencion
02/02/2023 00:48,10,facil de usar y entender
02/02/2023 00:46,9,facil de usar
02/02/2023 00:44,9,tramite muy sencillo
02/02/2023 00:35,10,EXCELENTE
02/02/2023 00:31,9,"Fácil de navegar, indicaciones claras. amigable con el usuario"
02/02/2023 00:23,10,Genial
02/02/2023 00:21,9,Muy buen servicio
02/02/2023 00:19,10,"es una pagina amigable de facil uso, muchas opciones"
02/02/2023 00:16,10,proceso facil
02/02/2023 00:13,9,es practica
02/02/2023 00:13,10,Excelente servicio a bordo y respeto por las horas de abordaje
02/02/2023 00:11,9,Facil de entender y utilizar
02/02/2023 00:11,9,buen servicio
02/02/2023 00:09,10,gghgh
02/02/2023 00:07,10,excelente
02/02/2023 00:04,10,muy buen servicio excelnete plataforma
02/02/2023 00:01,9,Es facil de realzar el tramite
02/02/2023 00:00,10,ok
01/02/2023 23:48,10,Amo Viajar con VIVA!
01/02/2023 23:40,10,Facil
01/02/2023 23:37,10,MUY BIEN TODO
01/02/2023 23:30,10,muy agil
01/02/2023 23:29,10,porque es facil el proceso
01/02/2023 23:26,10,tiene opciones faciles de escoger
01/02/2023 23:23,10,Muy sencillo reservar
01/02/2023 23:21,10,Muy Bueno
01/02/2023 23:20,9,Es fácil de usar
01/02/2023 23:19,9,de facil instrucción
01/02/2023 23:07,10,Son buenos
01/02/2023 23:02,9,facil pagina amigable
01/02/2023 23:01,10,GENIAL
01/02/2023 23:00,10,BUEN SERVICIO
01/02/2023 22:50,9,lo Rapido que pude encontrar los dias y horarios para mi viaje
01/02/2023 22:49,10,Muy intuitiva y fácil de entender
01/02/2023 22:35,9,Fue fácil de usar y la interfaz es bonita
01/02/2023 22:29,10,CLARA Y FACIL
01/02/2023 22:29,10,Excelente servicio
01/02/2023 22:26,9,fue practica la página
01/02/2023 22:23,10,MUY BUENA
01/02/2023 22:23,10,cool y rapido
01/02/2023 22:20,9,ES  MUY FACIL Y AMIGABLE LA APLICACION
01/02/2023 22:14,9,buen servicio
01/02/2023 22:14,10,eficientes y excelentes precios
01/02/2023 21:59,9,Fue rápido y fácil.
01/02/2023 21:59,10,excelente Servicio
01/02/2023 21:47,10,esta practica la pagina
01/02/2023 21:46,10,AGIL
01/02/2023 21:42,10,Tienen muy buen servicio y la plataforma electronica de compraventa esta muy sencilla
01/02/2023 21:41,9,Muy sencillo e intuitivo
01/02/2023 21:39,10,Muy práctico el sistema de reservación
01/02/2023 21:26,9,Sencilla e intuitiva al momento de comprar
01/02/2023 21:25,10,facilidad
01/02/2023 21:22,10,MUY AMIGABLE TU PAGINA
01/02/2023 21:20,10,"Fácil de usar, muy claro todo."
01/02/2023 21:13,9,"muy facil y rapido de reservar. lo que no me gusta es que no incluya la TUA, no es muy justo al publicar precios, al final se tiene que pagar"
01/02/2023 21:10,10,VELOCIDAD
01/02/2023 21:04,10,Excelente plan el de dooters
01/02/2023 20:58,9,es rapido
01/02/2023 20:58,10,por la rapidez al elavorar todos loa datos con exactitud y velocidad
01/02/2023 20:51,10,Plataforma muy pratica
01/02/2023 20:47,10,son genial
01/02/2023 20:42,10,bien
01/02/2023 20:39,9,RAPIDO Y SEGURO
01/02/2023 20:33,10,.
01/02/2023 20:28,10,es rapido
01/02/2023 20:27,10,:)
01/02/2023 20:26,10,facil de pagar y todo muy clro
01/02/2023 20:26,9,precio bajo
01/02/2023 20:20,10,MUY BUNA PAGINA
01/02/2023 20:20,9,Ha mejorado en la facilidad para usarla.
01/02/2023 20:18,10,EXCELENTE SERVICIO
01/02/2023 20:14,10,GENIAL Y CLARO
01/02/2023 20:14,10,excelente
01/02/2023 20:12,9,PRECIO Y SERVICIO
01/02/2023 20:06,9,BUEN SERVICIO
01/02/2023 20:06,10,precio
01/02/2023 20:05,10,TODO MUY CLARO
01/02/2023 20:00,9,Fácil y rápido
01/02/2023 19:56,10,excelente servicio y rapides
01/02/2023 19:55,9,ok
01/02/2023 19:55,9,BARATOS
01/02/2023 19:54,9,FACIL DE REALIZAR LAS RESERVACIONES
01/02/2023 19:52,10,BUEN PRECIO Y BUEN SERVICIO
01/02/2023 19:51,10,Es muy bueno.
01/02/2023 19:49,9,"Todo estuvo fácil, excepto el pago. Nunca me dejó hacerlo con American Express, así que tuve que pagar con otra tarjeta. Cabe mencionar que mi tarjeta tiene crédito suficiente disponible y funciona sin problema."
01/02/2023 19:47,10,muy facil de usar
01/02/2023 19:46,10,BUEN TRATO
01/02/2023 19:42,9,BUENOS PRECIOS
01/02/2023 19:41,10,EXCELENTE SERVICIO
01/02/2023 19:36,10,economico y buen servicio al cliente
01/02/2023 19:30,9,D
01/02/2023 19:28,10,FACIL RESERVA Y NO ES TAN CONFUSA
01/02/2023 19:27,10,ES MUY BUENA
01/02/2023 19:26,10,tarifas y vuelos
01/02/2023 19:26,10,GRACIAS
01/02/2023 19:22,10,MUY FACIL Y RAPIDO
01/02/2023 19:20,10,"MUY FACIL  ,   MUY AMIGABLE LA PAGINA"
01/02/2023 19:20,10,"GRACIAS POR EL SERVICIO, MUY COMPLETO Y SENCILLO DE COMPRAR"
01/02/2023 19:18,10,SERVICIO EFICAZ Y SEGURO
01/02/2023 19:15,10,la reserva estuve mas facil y el precio estuve muy bien
01/02/2023 19:11,10,"Es clara, sencilla de utilizar y rápida."
01/02/2023 19:11,9,vuelos convenientes
01/02/2023 19:06,10,excelente aerolinea
01/02/2023 18:47,9,gracias
01/02/2023 18:42,10,Buen servicio
01/02/2023 18:41,10,POR QUE ME GUSTA QUE ME DEJAN ESCOGER BIEN TODO A MI COMODIDAD
01/02/2023 18:41,9,Fácil y práctica.
01/02/2023 18:33,10,FACIL DE MANEJAR
01/02/2023 18:33,9,Son muchos pasos y aspectos a cubrir.
01/02/2023 18:33,9,MUY FACIL DE USAR
01/02/2023 18:33,9,Muy práctica y clara
01/02/2023 18:31,10,Sencillo de usar
01/02/2023 18:30,10,POR LO FACIL
01/02/2023 18:30,9,FACIL COMPRA DE BOLETOS
01/02/2023 18:22,10,Por la facilidad de acceso en su página
01/02/2023 18:18,10,BUEN SERVICIO
01/02/2023 18:12,10,FUE FACIL Y RAPIDO RESERVAR.
01/02/2023 18:01,9,facilidad
01/02/2023 18:00,10,"ES MUY PRACTICA Y FACIL LA MANERA DE RESERVAR, COMPRAR Y  PAGAR."
01/02/2023 17:54,10,UI facil de usar
01/02/2023 17:51,10,a
01/02/2023 17:48,10,Fue rapido el proceso y sencillo
01/02/2023 17:41,10,this will be our first time on your airline.  hoping it all works out.  thank you
01/02/2023 17:38,10,Muy facil y rapido el proceso de compra.
01/02/2023 17:37,10,ES MUY AMIGABLE LA PAGINA
01/02/2023 17:30,10,TIEMPO Y FORMA
01/02/2023 17:26,10,Muchas opciones destinos disponibles
01/02/2023 17:23,10,es practica y tiene todo a la vista
01/02/2023 17:18,10,10
01/02/2023 17:18,10,relacion calidad precio
01/02/2023 17:17,9,Es facil de entender
01/02/2023 17:16,10,Intuitiva la forma de comprar
01/02/2023 17:16,9,ENCONTRE RAPIDO EL VUELO Y PROMICONES
01/02/2023 17:14,10,Fácil de reservar y buena tarifa
01/02/2023 17:13,10,Son la mejor opción en cuanto a precios.
01/02/2023 17:13,10,muy bueno todo
01/02/2023 17:12,10,ES RAPIDA
01/02/2023 17:07,10,GRACIAS
01/02/2023 17:05,10,fue facil
01/02/2023 16:59,9,1 montòn de cosas donde si no te fijas contratas algo por error...
01/02/2023 16:56,10,sencillo
01/02/2023 16:55,10,Copra fácil y de entrada múltiples opciones
01/02/2023 16:50,10,MUY EFICIENTE Y SENCILLO EL SERVICIO
01/02/2023 16:48,9,rapidez
01/02/2023 16:47,10,MUY RAPIDA LA COMPRA Y BUEN PRECIO
01/02/2023 16:43,9,Facilitando la selección de hacienros.
01/02/2023 16:41,10,Fue fácil
01/02/2023 16:38,9,"Por el costo, no pongo un 10 porque en los últimos vuelos que he tenido se llegan a demorar"
01/02/2023 16:38,10,GRACIAS.
01/02/2023 16:34,10,POR QUE ME AGRADA LA AEROLINA LA ATENCION Y LA PLATAFORMA
01/02/2023 16:30,9,facil y rapido
01/02/2023 16:24,10,RAPIDOY MUY BIENEXPLICADOEN LAM PAGINA TODOS LOSPASOSPARA RESERVAR
01/02/2023 16:20,10,Es facil de navegar
01/02/2023 16:20,10,es muy amigable
01/02/2023 16:16,10,como siempre excelente servivio
01/02/2023 16:13,10,Facilidad para comprar boletos
01/02/2023 16:13,10,todo bien
01/02/2023 16:11,9,porque esta accesible el costo
01/02/2023 16:09,10,MUY RAPIDO Y MUY AMIGABLE
01/02/2023 16:08,10,ACCESIBLES
01/02/2023 16:07,10,muy bueno.
01/02/2023 16:04,10,ES MUY AMIGABLE
01/02/2023 16:00,9,FUNCIONA BIEN
01/02/2023 15:56,10,BUEN SERVICIO Y PRECIOS
01/02/2023 15:53,10,EXCELENTE SERVICIO
01/02/2023 15:50,10,bien
01/02/2023 15:46,10,"Buen Precio, Buen Servicio, Puntualidad :)"
01/02/2023 15:44,10,POR LA CALIDAD DEL SERVICIO
01/02/2023 15:42,10,.
01/02/2023 15:40,10,Es muy practica y dinámica. Hice todo muy rápido y sin dudas
01/02/2023 15:39,10,Muy favil la compra en linea.
01/02/2023 15:17,10,MUY FACIL DE USAR
01/02/2023 15:11,9,POR ECONOMICO
01/02/2023 15:02,10,Muy bien
01/02/2023 15:01,10,po la certesa y cumplimiento q
01/02/2023 14:47,9,facil y rapido
01/02/2023 14:46,10,Facil de navegar
01/02/2023 14:41,10,excelente
01/02/2023 14:28,9,facil
01/02/2023 14:09,10,Por efectividad
01/02/2023 13:46,10,todo esta bien explicado y ya no tarda tanto
01/02/2023 13:43,10,Amigable y entendible menú.
01/02/2023 13:32,10,agil y sencilla
01/02/2023 13:14,10,"facil de usar, un entorno amigable"
01/02/2023 10:34,9,Really easy booking process!
01/02/2023 09:40,10,GRACOIAS
01/02/2023 08:49,10,por segura
01/02/2023 08:45,10,buenos precios
01/02/2023 08:37,10,muy bien
01/02/2023 08:16,10,E TENIDO BUENA EXPERIENCIA
01/02/2023 08:13,9,"Todo perfecto, gracias"
01/02/2023 08:11,10,perfecto
01/02/2023 07:35,9,gracias
01/02/2023 07:29,10,son económicos sus vuelos
01/02/2023 07:20,10,dan buen precio y servicio
01/02/2023 07:17,10,Facil de navegar.
01/02/2023 07:10,10,tienen sus paso faciles
01/02/2023 07:06,9,MUY PRÁCTICO
01/02/2023 07:04,10,Muy fácil y rápido realizar la reseración.
01/02/2023 06:56,10,Por lo práctica en su secuencia
01/02/2023 06:53,10,THANK YOU LOVE THE PRICE.
01/02/2023 06:52,10,TODO BIEN
01/02/2023 06:52,9,es facil de usar
01/02/2023 06:46,10,Es excelente
01/02/2023 06:44,10,TODO RAPIDO Y BIEN EXPLICITO
01/02/2023 06:28,9,"Todo excelente, solo con menos anuncios, se satura mucho de información."
01/02/2023 06:23,10,FACILIDAD DE LA WEB
01/02/2023 06:23,10,muy rapido y da chance de agar el tua despues
01/02/2023 06:20,10,facil de llenar
01/02/2023 06:17,9,Fácil compra e interactiva
01/02/2023 06:15,10,eficiente
01/02/2023 06:07,10,muy facil de entender aunque el que se agregue al final el tua es algo raro
01/02/2023 06:06,10,porque es facil y rapido y aceptan el metodo de pago de paypal que es mas confiable
01/02/2023 05:59,10,son rapidos
01/02/2023 05:58,9,No pude usar los doters.
01/02/2023 05:55,9,por la puntualidad en sus servicios
01/02/2023 05:53,10,AMIGABLE
01/02/2023 05:46,10,Porque es economico
01/02/2023 05:38,10,TODO FÁCIL Y RÁPIDO
01/02/2023 05:34,10,buena aplicacion
01/02/2023 05:32,10,Flexivilidad
01/02/2023 05:30,10,rapida
01/02/2023 05:22,10,todo el proceso muy facil
01/02/2023 05:15,9,"muy facil y conveniente, gracias."
01/02/2023 05:11,10,Muy facil el proceso
01/02/2023 05:08,10,super
01/02/2023 05:07,10,PRECIOS ACCESIBLES
01/02/2023 05:06,10,"Es un buen servicio,"
01/02/2023 05:04,10,precio accesible
01/02/2023 05:00,10,LALALALLA
01/02/2023 05:00,9,genial
01/02/2023 04:58,9,muy ágil
01/02/2023 04:56,9,muy amigable
01/02/2023 04:55,10,Práctico y sencillo
01/02/2023 04:54,9,muy rapida
01/02/2023 04:50,10,"El procedimiento y facilidad de reserva, ademas se señala con claridad los conceptos que estas comprando, hasta el momento no he tenido problema alguno"
01/02/2023 04:47,10,EXCELENTE
01/02/2023 04:47,10,Muy buena experiencia para comprar el vuelo
01/02/2023 04:47,10,facilidad de reservar
01/02/2023 04:46,9,util y facil
01/02/2023 04:43,10,.
01/02/2023 04:28,10,Varios horarios y muchos destinos
01/02/2023 04:25,10,ES SUPER ECONOMICO Y CONFIABLE SIEMPRE VIAJO CON VIVAAEROBUS
01/02/2023 04:25,10,Porque es fácil de usar
01/02/2023 04:21,10,Facil de usar
01/02/2023 04:17,9,"es facil hacer una reservacion sin embargo, el precio del TUA cambia de al inicio a ya cuando te arroja el total, sube el precio. y no es agradable eso, si de por sí es elevado."
01/02/2023 04:16,10,Es facil de usar
01/02/2023 04:14,10,OK
01/02/2023 04:13,10,Por vuelos baratos y espero que buen servicio
01/02/2023 04:09,10,por que si
01/02/2023 04:06,10,gracias
01/02/2023 04:03,9,Es amigable el sitio
01/02/2023 04:02,10,Por que si
01/02/2023 03:59,9,"Creo que durante todo el proceso deben poner el costo, así mismo al final en los adicionales como el vivabus deben poner si se puede comprar despues o solo en ese momento"
01/02/2023 03:59,10,BUEN SERVICIO
01/02/2023 03:56,9,Es un medio muy práctico e intuitivo
01/02/2023 03:51,10,Muy buena la experiencia al comprar
01/02/2023 03:50,10,SENCILLO Y RAPIDO
01/02/2023 03:49,9,es sencilla
01/02/2023 03:47,9,buen servicio
01/02/2023 03:44,9,RAPIDO Y SEGURO
01/02/2023 03:36,10,todo muy bien
01/02/2023 03:36,10,NA
01/02/2023 03:35,10,.
01/02/2023 03:29,10,Facilidad reserva
01/02/2023 03:29,10,POR QUE DETALLAN LA INFORMACION Y ESPECIFICAN BIEN CADA COSA ADEMAS DE QUE EL PRECIO ES ACCESIBLE!
01/02/2023 03:25,10,Fácil de navegar
01/02/2023 03:24,9,"Buenos precios, variedad de horarios, compra intuitiva."
01/02/2023 03:23,10,opciones de vuelo muy buenas
01/02/2023 03:22,9,Por el número de vuelos
01/02/2023 03:19,9,son sencillos y no he tenido problema con mis vuelos
01/02/2023 03:17,10,fue amigable
01/02/2023 03:16,10,n/a
01/02/2023 03:16,10,buen servicio
01/02/2023 03:12,10,MUY FACIL
01/02/2023 03:09,10,facil de navegar
01/02/2023 03:08,10,ME  GUSTA LA PLATAFORMA ES DE FACIL INTERPRETACIÓN
01/02/2023 03:05,9,La interfaz es muy amigable
01/02/2023 03:04,10,fácil manejo de la información
01/02/2023 03:03,10,??
01/02/2023 02:57,10,RAPIDO Y FACIL Y MUY BARATO GRACIAS VIVA
01/02/2023 02:56,10,es practica
01/02/2023 02:53,10,Fue fácil y rápida la compra
01/02/2023 02:48,10,Todo muy fácil
01/02/2023 02:44,10,es mu facil de entender
01/02/2023 02:41,10,buenos precios y facil de usar su website
01/02/2023 02:40,10,Ez 2 work
01/02/2023 02:36,10,gRACIAS
01/02/2023 02:30,10,buen servicio
01/02/2023 02:25,9,precio
01/02/2023 02:23,10,precio accesible
01/02/2023 02:22,10,Es un buen servicio
01/02/2023 02:16,10,por el excelente servicios
01/02/2023 02:13,10,todo bien
01/02/2023 02:13,10,una de las mejores aereolines...
01/02/2023 02:12,10,Porque es rápida y practica.
01/02/2023 02:12,10,todo muy claro
01/02/2023 02:11,10,precios
01/02/2023 02:10,10,muy facil
01/02/2023 02:10,9,ES EFICIENTE
01/02/2023 02:00,9,eficiente
01/02/2023 01:59,10,RAPIDEZ
01/02/2023 01:55,10,INCREIBLE LOS AMO
01/02/2023 01:47,10,muy buena aerolinea
01/02/2023 01:37,10,"Buen servicio, facil de usar"
01/02/2023 01:36,10,Porque pude hacer mi reservación exitosamente.
01/02/2023 01:31,10,Muy practica
01/02/2023 01:30,10,BUENOS PRECIOS
01/02/2023 01:24,10,excelnete
01/02/2023 01:23,9,Rápida y fácil la página
01/02/2023 01:23,10,rapidez y facilidad del tramite
01/02/2023 01:22,9,x
01/02/2023 01:15,10,me agrada es facil y practica espero que no tenga complicaciones durante el viaje
01/02/2023 01:11,10,practica
01/02/2023 01:09,10,TODO MUY AMIGABLE Y FACIL
01/02/2023 01:03,9,facil y rapido
01/02/2023 01:01,10,Es muy práctica y clara.
01/02/2023 00:54,9,buenos precios
01/02/2023 00:48,10,TODO BIEN
01/02/2023 00:47,9,eficiencia
01/02/2023 00:43,10,facil
01/02/2023 00:39,10,Muy amigable la navegacion
01/02/2023 00:36,9,Ya he reservado y viajado en otras ocasiones.
01/02/2023 00:35,10,es muy digerida y fácil  en sus pasos
01/02/2023 00:34,10,TODO MUY BIEN
01/02/2023 00:31,10,SIEMPRE HE VIAJADO CON USTEDES Y ME PARECE QUE LA PAGINA ESTA MUY DIGERIBLE Y FACIL DE ACCESAR. EXCELENTE SERVICIO
01/02/2023 00:30,9,Los pasos están claros
01/02/2023 00:28,10,Excelente
01/02/2023 00:28,10,BUEN SERVICIO
01/02/2023 00:27,10,Me gusta
01/02/2023 00:25,9,agil y seguro
01/02/2023 00:25,10,BUENA
01/02/2023 00:23,10,excelente servicio
01/02/2023 00:23,10,EXCELENCIA
01/02/2023 00:23,10,NA
01/02/2023 00:19,9,Muy util
01/02/2023 00:17,10,POR FACILIDAD DE PAGO
01/02/2023 00:16,10,simple y facil de manejar
01/02/2023 00:13,10,POR LO AMIGABLE Y CLARA
01/02/2023 00:13,10,eficiente
01/02/2023 00:10,10,0
01/02/2023 00:08,10,rapidez
01/02/2023 00:03,10,Gracias! It was very easy!
01/02/2023 00:02,10,UNA APP MUY AMIGABLE
31/01/2023 23:55,10,buen servicio
31/01/2023 23:50,10,Muy rápido y seguro
31/01/2023 23:48,10,FACIL E USAR
31/01/2023 23:48,10,"Muy facil para usar, muy buenas recomendaciones."
31/01/2023 23:43,10,AMO VIVA
31/01/2023 23:42,10,Muy buen servicio
31/01/2023 23:39,10,"FACIL, BARATO Y RAPIDO"
31/01/2023 23:28,10,PORQUE LOS VUELOS SON MUY PUNTUALES Y LOS AVIONES SON COMODOS
31/01/2023 23:28,10,"MUY PRACTICA, AGIL Y RAPIDA"
31/01/2023 23:21,10,"Rapido, facil y clara"
31/01/2023 23:19,10,ES FACIL DE USAR
31/01/2023 23:17,10,todo bien
31/01/2023 23:17,9,bueno
31/01/2023 23:16,10,excelente
31/01/2023 23:15,10,todo bien
31/01/2023 23:11,10,"es fácil de entender, dinámica y rápida"
31/01/2023 23:10,10,si
31/01/2023 23:08,9,es bastante legible
31/01/2023 23:06,10,servicio ágil y facil
31/01/2023 23:04,9,RAPIDEZ
31/01/2023 22:59,10,Cada vez más fácil.
31/01/2023 22:51,10,RAPIDO Y FACIL
31/01/2023 22:45,10,Tarifas versátiles
31/01/2023 22:44,10,"muy versatil, excelente."
31/01/2023 22:43,10,excelente servicio
31/01/2023 22:43,9,no por mucho
31/01/2023 22:37,10,Me gusta porque es amigable
31/01/2023 22:35,10,rapida
31/01/2023 22:30,10,por agilidad
31/01/2023 22:30,9,Me gusta viajar en Viva aerobus y sus precios
31/01/2023 22:30,10,porque son un excelente aerolinea
31/01/2023 22:29,10,Buen servicio
31/01/2023 22:28,10,buen precio
31/01/2023 22:28,10,Excelente y rápido servicio
31/01/2023 22:23,9,No me gusta que si vas a comprar dos boletos no puedas seleccionar vuelo smart para uno booleto y vuelo light para otro boleto.
31/01/2023 22:23,10,Facil y rapida
31/01/2023 22:21,10,buena tarifa y buen servicio
31/01/2023 22:18,10,es practico utilizar la web
31/01/2023 22:17,10,"RAPIDO, CORDIAL Y SEGIRO, ADEMÁS, SE ESPERA SEAN ADECUADOS Y GARANTIZADOS LOS VUELOS"
31/01/2023 22:16,10,thank you
31/01/2023 22:15,9,"Buenos precios, muchas opciones y excelente servicio."
31/01/2023 22:11,9,es la primeRA VEZ QUE COMPRO
31/01/2023 22:10,10,"Sitio web simple y comprensible, facil de manejar"
31/01/2023 22:07,10,porque es confiable
31/01/2023 22:03,10,ES MUY PRACTICA
31/01/2023 21:56,10,MUY BUENA AEROLINEA
31/01/2023 21:55,10,es super facil de usar
31/01/2023 21:55,10,POR SUS PRECIOS
31/01/2023 21:54,10,"EN CUANTO A LA APLICACIÓN O PAGINA ES PRACTICA, ASI DEBERIA SER EN LOS VUELOS"
31/01/2023 21:54,10,entendible
31/01/2023 21:51,10,Gracias por hacerlo todo tan fácil.
31/01/2023 21:42,10,"Precios economicos,Esta muy facil comprar en su pagina"
31/01/2023 21:42,10,por barato y facil de entrar
31/01/2023 21:42,10,RAPIDEZ
31/01/2023 21:36,10,EFICIENCIA  PRECIO  Y  CALIDAD  EN EL SERVICIO
31/01/2023 21:34,10,Muy Eficiente
31/01/2023 21:32,10,muy practica
31/01/2023 21:29,10,GRACIAS
31/01/2023 21:29,10,Eficiente
31/01/2023 21:23,10,Rapidez para hacer la reservacion
31/01/2023 21:21,10,Been precio y amables
31/01/2023 21:19,10,"exclente servicio, facilidad e compra tiempo y respuestas"
31/01/2023 21:17,10,EXCELENTE SERVICIO DE PAGINA
31/01/2023 21:16,10,:)
