Button name,Rating,Text
Desktop New Site,1,Es un robo que por un error de mi reservación me quieran cobrar otra vez mas que lo que ya pague y no me permitan cambiar ni cancelar diciendo que ya excedi mis cambio cuando no he hecho ninguno. No vuelvo a volar con uds y voy a presentar una denuncia ante PROFECO
Desktop New Site,2,"no me permite continuar para la compra, sale una ventana emergente marcando erro, que lo vuelva a intentar, sigo intentando y no me permite proseguir"
Doters,2,Que su página no funciona me registre y no reconoce mi correo electrónico y si intento registrarme de nuevo ya no me lo permite. Pésimo 
Doters,2,"No pude registrarme en cuenta Doters, intenté más de 10 veces en sitio web, app, antes de iniciar búsqueda, en mi selección y antes de pago y nada…"
Doters,1,"No hay manera de usar los Dotes, quiero pagar con dotes y no se como, no hay acceso."
Doters,1,No puedo registrarme 
Desktop New Site,1,"Yo trate con otros vuelos y con un otra tarjeta, pero la pagina no esta funcionando. Quiero comprar tres vuelos. "
Doters,1,Quiero registrarme y al final solo se queda pensando y no me registra 
Desktop New Site,4,m
Desktop New Site,2,Kindly process refund to original form of payment. PNR FIMRVB
Desktop New Site,2,Kindly process refund to original form of payment. PNR P7832F 
Desktop New Site,2,Kindly process refund to original form of payment. PNR U8JZWF
Desktop New Site,2,Kindly process refund to original form of payment. PNR X4QQYR
Desktop New Site,2,Kindly process refund to original form of payment. PNR K64LKY
Desktop New Site,2,Kindly process refund to original form of payment. PNR VYS4KM
Desktop New Site,2,Kindly process refund to original form of payment. PNR VYS4KM
Desktop New Site,2,Kindly process refund to original form of payment. PNR B79ZRF 
Desktop New Site,2,Kindly process refund to original form of payment. PNR GHEUFE  
Desktop New Site,1,no deja guardar la reservacion en el correo o en unma usb
Doters,2,No se puede crear una cuenta
Desktop New Site,1,"Estoy intentando pagar estos vuelos todo el día y no se ha podido, hable 5 veces a call center y nadie me pudo ayudar, a doters y que a ellos no les corresponde, fui a viva tiendas y que tampoco se puede hacer pagos con ellos con puntos doters. entonces cual es el beneficio de sacar la tarjeta para obetener puntos doters?????? podrian resolverme quien SI de viva aerobus podria ayudarme por favor?"
Doters,1,No translation to English 
Doters,1,Ya me registre 2 veces y no me da acceso
Desktop New Site,4,Precios
Doters,4,muchas personas por nuestra edad desconocemos el manejo para trámites en el Internet y nos gustaría tener la facilidad de poder acceder a nuestros beneficios 
Doters,1,No me deja registrarme
Doters,1,Van como cuatro ocasiones que deseo dar de alta mi cuenta en doters y el sistema no permite continuar pienso que si eso es un impedimento entonces no tiene sentido accesar a este servicio
Doters,1,"Realmente la página es pésima, si no saben cómo administrar una página contrates ingenieros egresados del IPN esos son los mejores, tiene una pésima recepción de datos y sumamente lenta la página, todo debe ser remodelado."
Desktop New Site,1,No tengo option para usar mi vale/certificado.   no me quisieron regresar mi dinero y ahora solo tengo este método de pago y no puedo hacer mi reservación.
Desktop New Site,1,"Modifiqué mi vuelo y no me estan respetando el costo que yo ya habia pagado, en pocas palabras ese dinero esta perdido.  Me comunico a Atencion a Clientes por llamada y mas de 30 minutos en que contesten, y al contestar no resuelven nada, no saben explicar ni dar referencias de nada. Muy mala experiencia en todos los aspectos."
Doters,1,No deja registrar nuevos usuarios
Desktop New Site,2,"Quiero pagar mi vuelo con Tarjeta de credito y PUNTOS DOTERS, no me deja utilizar los puntos doters porque no me envia el correo o mensaje para confirmar. En la parte donde tienes que seleccionar el metodo aparece el siguiente error:  0186d18e-b664-486d-9e7b-e266dbde6091 - Session ID: undefined - Exception ID: - Basket ID: 0186d18e-b664-486d-9e7b-e266dbde6091 - Timestamp: 2023-03-11T16:57:03.210Z - URL: https://api.doters.com/v1/members/6370012972/details/secretDetails - Error Code: BAD_REQUEST "
Desktop New Site,1,"Es de verdad demasiado molesto y lamentable que tenga que estar pegado a la computadora por 24 horas y aun asi no pueda comprar mi boleto con mis puntos doters, en verdad que mal servicio, adquiri mi tarjeta porque era cliente frecuente de su aerolinea prero no es posible que tenga que estar llamando por horas y esperando en la plataforma para que al final no me puedan solucionar nada"
Doters,2,no concluyo el proceso y no informa la causa
Doters,3,"Error 404, que significa no me deja ingreasas"
Desktop New Site,1,"No me interesa el reembolso total - su pagina lo agrega automaticamente un paso previo a hacer el pago del vuelo y no permite removerlo - no dan explicaciones de por que se agrega ni porque no se puede quitar. Me parece un hurto,."
Desktop New Site,1,Se agrega automáticamente el Reembolso total y no encuentro donde quitarlo
Doters,1,"Pésimo el registro, 40 minutos perdidos para que nunca cargue los datos"
Desktop New Site,2,"TARDAN MUCHO EN CONTESTAR, NO ESPECIFICAN BIEN LOS CAMBIOS DE RESERVACION "
Desktop New Site,2,Kindly process refund to original form of payment. PNR QDVV7A and B65PRI
Desktop New Site,1,No recibí mi correo y no conozco mi número de reservación y nadie contesta para atender mi solicitud. El peor servicio al cliente que he tenido 
Desktop New Site,2,dice que ya hice muchos intentetos por cambiar mi vuelo y no he realizo Ningun intento 
Doters,1,La aplicación no deja registrarse  
Doters,1,Es imposible acceder a la cuenta que se supone ya creer y no hay maner 
Desktop New Site,1,"NO QUIERO EL REEMBOLSO ADICIONAL, YA INTENTÉ VARIAS VECES QUITARLO Y LA APLICACIÓN NO LO QUITA, ESTO ES ENGAÑOSO, ME PUEDEN AYUDA'R?"
Doters,1,"No me deja crear una cuenta, solo está cargando y aparecen unos puntos ..."
Desktop New Site,1,"No puedo vaciar el carrito, ocupo comprar mas lugares y no me deja."
Desktop New Site,1,No encuentro en dónde quitar el seguro de reembolso total. Llevo media hora buscándolo.
Desktop New Site,1,los precios que vas sumando no corresponden al total
Desktop New Site,3,esta tardando mucho
Doters,1,no me permite concluir el registro 
Doters,1,yo tengo 34 mil puntos y sigo en nivel verde
Doters,2,No permite realizar registro para nuevo usuario.
Desktop New Site,1,no permite eliminarlo y no está bien que no avisen antes de pagar
Doters,1,"No se puede realizar el registro, lo he intentado más de 8 veces"
Doters,3,No carga al querer crear la cuenta 
Desktop New Site,4,"Agregar el TUA al precio final, es algo que NO se puede evitar pagar o si? Solo quieren aparentar precios ""bajos"" pero son lo normal, similares a volaris"
Desktop New Site,1,"¿Porque aparece un cargo forzoso de Reembolso total por 118.70 pesos? no quiero pagar ese cargo y no encuentro donde se pueda quitar, pero eso es un cargo adicional "
Doters,1,No funciona el registro para nuevos usuarios
Desktop New Site,1,"no quiero añadir el ""Reembolso total"" y la página no me deja quitarlo"
Desktop New Site,3,A que se refiere reembolso total?
Desktop New Site,2,no entiendo que es REEMBOLSO TOTAL Y porque me lo cobran
Desktop New Site,1,ya no manejan meses sin intereses 
Doters,1,"ME QUIERO REGISTRAR, LLENO LOS DATOS Y SE QUEDA CARGANDO."
Doters,3,no se puede crear la cuenta
Desktop New Site,2,NO CONTESTAN LA LINEA TELEFONICA   LOS TELEFONOS QUE MUESTRAN YA NO ESTAN DISPONIBLES
Doters,1,no carga para poder registrarte 
Doters,2,"No puedo darme de alta, ingresando todos.los.datos, se queda el.sistema en espera"
Doters,2,No se puede crear la cuenta.
Doters,5,Muy amable la plataforma 
Doters,2,"Lo de doters es pura mentiira, llevo tres viajes y  te pone que esta comra no genera puntos, empezare a biajar el uno plus"
Desktop New Site,1,NO ME DEJA CONTINUAR PAREA COMPRAR.A PESAR DE QUE ME DICE QUE ACTUALIZAR COMPRA NO ME DA MAS OPCIONES
Doters,1,es fraude
Doters,1,no permite generar cuenta
Desktop New Site,2,"YA NO APARECEN LOS PRECIOS COMO ANTES? POR DIA, APARECIA EL PRECIO MAS BAJO ES DIFICIL ASI, NO ME GUSTO NADA ESTE CAMBIO."
Desktop New Site,5,m
Desktop New Site,2,"Notoriamente esta escrito y se entiende que la selección de asiento es OPCIONAL sin embargo, tanto en el sitio web como en la aplicación móvil me OBLIGAN a elegir un asiento y por ende pagar por el, es muy injusto. Entiendo que debo pagar por hacer un cambio de vuelo, pero la selección forzosa es un robo."
Desktop New Site,1,Necesito un número de teléfono para preguntar si el cambio de horario afecta mi vuelo
Doters,1,"No sé pueden crear cuentas, al momento de terminar de llenar los datos se traba y no permite realizar nada."
Doters,2,buenos dias que piden que te registres a la promocion y cuando lo hces la pagina se bloquea y no deja hacerlo nada mas no hacen perder el tiempo
Doters,1,"Es tercera vez, no puedo darme de alta, el sistema no permite."
Feedback_Nuevo Sitio_VF,1,no me esta dando el precio de viva fan
Desktop New Site,1,"el monto total no corrsponde al monto que arroja al cotizar el vuelo al inicio, inesperadamente sube al momento de pagar, he repetido el proceso y sigue pasando lo mismo"
Doters,1,No sirve nunca me he podido registrar
Desktop New Site,2,Kindly process refund to original form of payment. PNR NCNMGT 
Desktop New Site,2,Kindly process refund to original form of payment.  PNR KEUU6K  
Desktop New Site,2,Kindly process refund to original form of payment. PNR ZDU65Q
Desktop New Site,2,Kindly process refund to original form of payment. PNR D5Q32V and Y6QIUL
Desktop New Site,2,Kindly process refund to original form of payment. PNR TDQJPD 
Desktop New Site,2,Kindly process refund to original form of payment. PNR IGYI2U
Desktop New Site,3,"Lo  veo complicado ya que, por un lado dice total a pagar y abajo dice en letras pequeñas otra cantidad."
Desktop New Site,1,QUIERO PAGAR CON PUNTOS DOOTERS UNA ´PARTE Y EL SISTEMA NO ME MANDA EL CODIGO AL TELEFONO O CORREO 
Desktop New Site,4,NO ME PERMITE AVANZAR EN LA COMPRA
Doters,1,1.- Tengo 6 GB en RAM y la app siempre se pone lenta. 2.- Tarda decenas de minutos en crear la cuenta y finalmente no la crea.
Doters,1,       muchas errores mal a todos                                                                  
Doters,2,No me deja registrarme 
Desktop New Site,1,I had to try two cards and signing on from multiple browsers in order to make my purchase.
Desktop New Site,1,"No me da acceso, el email ya esta verificado y no puedo acceder, van 3 dias que pasa eso, es un problema de su sistema"
Doters,1,"No funciona la pagina, ni la aplicación, marca error y no acumula nada."
Desktop New Site,1,no quiero el servicio adicional de reembolso total y no lo puedo quitar
Desktop New Site,3,"Estoy intentando cambiar de tarifa zero a VivaLight y no encuentro la manera.  Tengo 56 años, asi que no se, si soy yo o la pagina ya no es tan amigable.  Saludos y gracias"
Doters,4,Es bueno que den recompensas 
Desktop New Site,1,"No existe nisiquiera chatbot, y hay un costo adicional de ""reembolso total"" que no se aclara en ninguna parte el porque se agrega ""obligatoriamente"" y en sus ""Términos y condiciones"" de reembolso total refiere que es ""opcional agregar"" y es decisión únicamente del pasajero. No hay números de atención y con la única persona que pude hablar por teléfono me comentó que si no daba la opción de retirarlo es porque estaba ya predeterminado."
Desktop New Site,1,"Quiero saber qué es eso de rembolso total por $179.00, parece una trampa de cobro, no dan opción a elegir o a borrar ese cobro, ni explican, de qué se trata "
Feedback_Nuevo Sitio_VF,1,"no pude comprar mi vivafan ni por cel ni por pagina, intente con 3 tarjetas diferentes y nada"
Desktop New Site,1,SU PAGINA JUNTA LOS VUELOS DE CDMX CON LOS DE TOLUCA LO QUE CAUSA CONFUSION Y  NO ENCUENTRO DE QUE MANERA REALIZAR EL CAMBIO DE ITINERARIO   LA PERSONA DE ATENCION TELEFONICA NO SABE USAR LA PAGINA  
Desktop New Site,1,no quiero reembolso total y se agraga solo a mi compra. Y no puedo quitarlo. 
Desktop New Site,1,la pagina me pone autmaticamente un cargo de reembolso total y no puedo quitarlo.
Desktop New Site,2,abri diferentes navegadores y en ninguno pude visualizar la infomacion que deseaba
Desktop New Site,4,Que no he terminado mi compra y me solicitan opinión
Doters,2,Seguido se producen errores
Desktop New Site,5,si
Doters,1,donde están mis puntos 
Doters,2,"Solo asen perder tiempo, no avanza la aplicación y no acepta,los datos ??"
Desktop New Site,1,"CULEROS ME QUIEREN COBRAR EL ASIENTO, QUE POCA MADRE TIENEN"
Doters,1,"Hola buenas tardes He tratado de realizar una cuenta y nada más no me deja, coloco todos mis datos y después ya no avanza, espero me puedan apoyar. De antemano muchas gracias gracias. "
Desktop New Site,2,"OFRECEN UNA TARIFA PROMOCIONAL DE $1.00 Y EN LOS DIAS QUE DICE ESE PRECIO, NO HAY NINGUN VUELO DE $1.00 "
Desktop New Site,1,no me deje poner codigos de baucher 
Desktop New Site,2,"Solo deseo revisar los costos y no me aparece la opción de continuar, y si es que hay , estará muy escondido."
Desktop New Site,1,DEBERIAN INCLUIR EL TUA DESDE UN PRINCIPIO EN EL PRECIO DEL BOLETO
Doters,3,"no puedo crear mi cuenta, solo se queda pensando"
Desktop New Site,1,"Publicidad engañosa, me llegan notificaciones que dicen vuelos a 1-peso y al momento de revisar sale otro precio mucho mas caro.  saludos"
Desktop New Site,2,"quiero cambiar mi nombre y apellido porque es que uso en  faceboo,k es ficticio"
Doters,5,Me gustaría me lo ofreciera el vendedor de los productos. Boletos
Desktop New Site,1,"SE HACE UN CARGO ADICIONAL EN AUTOMATICO(REMBOLSO TOTAL) NO HAY MANERA DE ELIMINAR ESE CARGO ADICIONAL, no es justo ya que yo no lo elegi"
Doters,1,No pude crear la cuenta......
Desktop New Site,3,Declina cualquier tarjeta que uso
Doters,3,"No, me puedo registrar se queda como buscando, como si no quisieran que uno se registrará "
Desktop New Site,1,what an embarrassment. It is very obvious that this was built by a fucking marketing agency. and NOT real developers. TOTAL fucking garbage site 
Desktop New Site,2,por que cobran en Adicionales 375 pesos por rembolso total. Yo no lo elegii
Desktop New Site,2,NO PUEDO COMPRAR MI BOLETO
Doters,3,"En la última compra de boleto, no me dió recompensa, no me dió puntos"
Desktop New Site,1,tengo 40 min en el telefono de viva y dicen que faltan 15 segundos desde hace 20. su servicio es horrible.... todooooooooo
Desktop New Site,1,"es terrible como hay trucos por toda la pagina para que te equivoques y compres cosas extra, es ridiculo como hay cargo por absolutamente todo. disminuyeron el peso de la maleta para documentar, siempre pagabas por 25 kilos y ahora por 15. es horrible. "
